MIDAS,Lake,Town(s),Station,Date,Depth,Total P,Sample Type,Qualifier
5448,China Lake,"China, Vassalboro",3,06/12/1986,5,15,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,6,13,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,7,15,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,8,16,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,9,16,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,10,19,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,11,25,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,12,24,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,13,24,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,14,25,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,15,26,G,PG
5448,China Lake,"China, Vassalboro",3,06/12/1986,16,32,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,0,10,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,1,14,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,2,12,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,3,12,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,4,25,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,5,11,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,6,9,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,7,12,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,8,12,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,9,15,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,10,14,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,11,14,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,12,21,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,13,17,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,14,17,G,PG
5448,China Lake,"China, Vassalboro",3,07/01/1986,15,30,G,PG
5448,China Lake,"China, Vassalboro",3,07/08/1986,0,22,G,PG
5448,China Lake,"China, Vassalboro",3,07/08/1986,1,14,G,PG
5448,China Lake,"China, Vassalboro",3,07/08/1986,2,8,G,PG
5448,China Lake,"China, Vassalboro",3,07/08/1986,3,17,G,PG
5448,China Lake,"China, Vassalboro",3,07/08/1986,4,9,G,PG
5448,China Lake,"China, Vassalboro",3,07/08/1986,5,9,G,PG
